,nickname,region,rank,rank_rr,rank_rating,level,match,playtime_hours,damage_round,kill_death_ratio,headshot_rate,winrate,win,kast,damage_roun,kills,death,assist,acs,kad_ratio,kill_round_ratio,first_blood,flawless_round,aces,round_win,agent1,agent1_hours,matches1,win_rate1,k/d1,adr1,acs1,average_ddealt_round1,best_map1,map1_wr,agent2,agent2_hours,matches2,win_rate2,k/d2,adr2,acs2,average_ddealt_round2,best_map2,map2_wr,agent3,agent3_hours,matches3,win_rate3,k/d3,adr3,acs3,average_ddealt_round3,best_map3,map3_wr,role1,win_rate1.1,win_lose1,kda_rate1,kda1,role2,win_rate2.1,win_lose2,kda_rate2,kda2,role3,win_rate3.1,win_lose3,kda_rate3,kda3,role4,win_rate4,win_lose4,kda_rate4,kda4,weapon_name1,weapon_type1,head_rate1,body_rate1,legs_rate1,kills1,weapon_name2,weapon_type2,head_rate2,body_rate2,legs_rate2,kills2,weapon_name3,weapon_type3,head_rate3,body_rate3,legs_rate3,kills3,map_name1,win_rate1.2,win_lose1.1,map_name2,win_rate2.2,win_lose2.1,map_name3,win_rate3.2,win_lose3.1,map_name4,win_rate4.1,win_lose4.1,map_name5,win_rate5,win_lose5,map_name6,win_rate6,win_lose6,map_name7,win_rate7,win_lose7
33,PXU tobseN#carti,eu,Immortal 3,425.0,904.0,568.0,162.0,92.0,141.6,0.99,28.5,48.1,78.0,72.8,2.0,2586.0,2607.0,917.0,210.1,1.34,0.7,270.0,121.0,5.0,49.3,Sova,24.0,43.0,55.8,1.05,141.1,205.0,11.0,Abyss,58.0,Clove,18.0,33.0,57.6,1.05,152.0,233.5,1.0,Split,86.0,Tejo,17.0,30.0,56.7,0.96,142.6,206.6,5.0,Pearl,80.0,Initiator,53.5,46.4,1.32,"1,309 / 1,341 / 467",Controller,47.9,23.25,1.45,824 / 804 / 345,Duelist,50.0,9.8,1.24,295 / 297 / 72,Sentinel,0.0,0.1,1.16,158 / 165 / 33,Vandal,Assault Rifles,45.0,51.0,4.0,1622.0,Sheriff,Sidearms,62.0,38.0,1.0,204.0,Ghost,Sidearms,47.0,49.0,4.0,179.0,Split,62.5,15.9,Abyss,56.0,14.11,Lotus,50.0,12.12,Haven,47.6,10.1,Pearl,45.5,10.12,Bind,40.9,9.13,Fracture,33.3,8.16
34,nays#try,eu,Immortal 3,307.0,1558.0,105.0,69.0,36.0,173.4,1.32,50.2,55.1,38.0,74.1,38.0,1363.0,1032.0,283.0,263.7,1.59,1.0,181.0,55.0,8.0,52.6,Tejo,8.4,15.0,66.7,1.51,185.5,279.7,58.0,Fracture,75.0,Chamber,5.2,10.0,50.0,1.35,176.2,263.1,39.0,Abyss,100.0,Clove,5.1,9.0,77.8,1.43,207.0,320.7,56.0,Pearl,100.0,Sentinel,42.1,8.11,1.45,349 / 275 / 49,Initiator,62.1,18.1,1.78,564 / 402 / 153,Duelist,50.0,5.5,1.34,176 / 152 / 27,Controller,63.6,7.4,1.62,274 / 203 / 54,Vandal,Assault Rifles,65.0,33.0,2.0,872.0,Sheriff,Sidearms,74.0,24.0,1.0,222.0,Ghost,Sidearms,60.0,37.0,3.0,68.0,Haven,70.0,7.3,Lotus,63.6,7.4,Abyss,62.5,5.3,Pearl,60.0,6.4,Fracture,54.5,6.4,Split,54.5,6.5,Bind,12.5,1.7
35,reyna onetrick#aim,eu,Immortal 3,304.0,1589.0,122.0,51.0,27.0,147.7,1.12,38.3,51.0,26.0,71.4,12.0,882.0,787.0,202.0,224.0,1.38,0.8,105.0,52.0,0.0,51.3,Reyna,17.0,31.0,51.6,1.09,148.1,223.5,8.0,Haven,83.0,Yoru,3.1,6.0,16.7,1.35,165.8,260.9,28.0,Bind,25.0,Deadlock,1.1,3.0,100.0,1.45,115.9,178.4,32.0,Abyss,100.0,Duelist,43.6,17.22,1.33,700 / 631 / 141,Initiator,60.0,3.2,1.11,70 / 87 / 27,Sentinel,85.7,6.1,2.12,112 / 69 / 34,,,,,,Vandal,Assault Rifles,49.0,49.0,2.0,625.0,Ghost,Sidearms,62.0,37.0,1.0,80.0,Sheriff,Sidearms,70.0,30.0,0.0,58.0,Haven,75.0,6.2,Fracture,60.0,3.2,Split,57.1,4.3,Lotus,50.0,5.5,Abyss,50.0,3.3,Bind,37.5,3.5,Pearl,28.6,2.5
36,LP Krish#VSN,eu,Immortal 3,358.0,1225.0,771.0,183.0,103.0,132.3,0.97,27.4,52.5,96.0,73.3,1.0,2713.0,2809.0,1494.0,198.6,1.5,0.7,248.0,150.0,3.0,51.2,Sova,11.0,20.0,55.0,1.03,147.2,209.5,19.0,Haven,67.0,Vyse,10.0,18.0,50.0,1.06,136.9,201.2,17.0,Pearl,50.0,Omen,10.0,18.0,55.6,1.05,125.5,202.2,8.0,Haven,50.0,Controller,44.4,28.34,1.61,996 / 995 / 602,Initiator,52.9,37.33,1.44,"965 / 1,065 / 573",Sentinel,53.8,14.12,1.54,397 / 381 / 190,Duelist,70.8,17.6,1.32,355 / 368 / 129,Vandal,Assault Rifles,45.0,51.0,4.0,1131.0,Phantom,Assault Rifles,41.0,56.0,3.0,716.0,Ghost,Sidearms,43.0,55.0,3.0,236.0,Split,72.4,21.8,Pearl,65.4,17.8,Lotus,59.3,16.11,Haven,50.0,12.12,Bind,47.8,11.11,Abyss,40.0,10.15,Fracture,31.0,9.2
37,OXR waleed#Phx,eu,Immortal 3,332.0,1391.0,498.0,58.0,31.0,141.9,1.1,34.1,51.7,30.0,71.7,10.0,945.0,859.0,320.0,215.1,1.47,0.8,94.0,35.0,0.0,49.8,Skye,8.3,16.0,50.0,0.92,122.2,185.8,12.0,Bind,33.0,Killjoy,4.5,8.0,50.0,1.12,143.9,218.3,15.0,Pearl,50.0,Cypher,3.5,6.0,0.0,1.01,132.6,192.8,2.0,Abyss,0.0,Initiator,58.3,14.9,1.41,357 / 347 / 131,Duelist,81.8,9.2,1.62,221 / 168 / 52,Controller,50.0,2.2,1.82,69 / 67 / 53,Sentinel,26.3,5.14,1.38,298 / 277 / 84,Vandal,Assault Rifles,45.0,50.0,5.0,587.0,Sheriff,Sidearms,53.0,47.0,1.0,103.0,Ghost,Sidearms,56.0,41.0,3.0,97.0,Split,71.4,5.2,Haven,66.7,4.2,Lotus,57.1,4.3,Fracture,55.6,5.4,Pearl,50.0,4.4,Bind,40.0,4.5,Abyss,36.4,4.7
38,Forgive yourself#Life,eu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,OMP Django#6542,eu,Immortal 3,253.0,2063.0,457.0,104.0,56.0,136.4,1.01,23.2,54.8,57.0,70.4,2.0,1589.0,1566.0,437.0,210.4,1.29,0.7,278.0,87.0,1.0,50.8,Jett,19.0,36.0,55.6,1.02,142.3,218.5,1.0,Pearl,86.0,Cypher,9.9,19.0,47.4,1.03,129.3,198.4,3.0,Abyss,75.0,Reyna,6.2,11.0,72.7,1.07,140.2,217.0,6.0,Split,75.0,Sentinel,50.0,11.11,1.37,312 / 299 / 97,Duelist,55.1,38.31,1.26,"1,113 / 1,082 / 245",Controller,62.5,5.3,1.28,97 / 120 / 57,Initiator,60.0,3.2,1.62,67 / 65 / 38,Vandal,Assault Rifles,32.0,64.0,5.0,887.0,Sheriff,Sidearms,48.0,50.0,2.0,153.0,Ghost,Sidearms,43.0,51.0,6.0,98.0,Fracture,76.5,13.4,Pearl,75.0,12.4,Split,61.5,8.5,Abyss,58.8,10.7,Lotus,50.0,6.6,Haven,33.3,5.1,Bind,21.4,3.11
40,binance user 1#USDT,eu,Immortal 3,401.0,1001.0,502.0,54.0,30.0,157.4,1.19,26.6,59.3,32.0,72.6,17.0,1021.0,860.0,206.0,243.4,1.43,0.9,177.0,59.0,0.0,53.4,Raze,7.4,14.0,57.1,1.26,168.0,259.5,28.0,Split,75.0,Jett,6.6,11.0,72.7,1.23,159.4,247.5,21.0,Pearl,100.0,Neon,5.2,9.0,66.7,1.21,157.5,245.4,18.0,Fracture,67.0,Duelist,64.3,27.14,1.44,824 / 673 / 146,Initiator,0.0,0.1,0.4,3 / 15 / 3,Controller,75.0,3.1,1.7,97 / 71 / 24,Sentinel,28.6,2.5,1.29,97 / 101 / 33,Vandal,Assault Rifles,42.0,57.0,1.0,450.0,Outlaw,Sniper Rifles,4.0,93.0,3.0,110.0,Operator,Sniper Rifles,6.0,93.0,1.0,98.0,Pearl,85.7,6.1,Split,83.3,5.1,Lotus,80.0,4.1,Bind,66.7,6.3,Fracture,46.2,6.7,Abyss,37.5,3.5,Haven,33.3,2.3
41,Sneqy#220,eu,Immortal 3,388.0,1062.0,490.0,84.0,46.0,136.5,0.97,31.7,51.2,43.0,67.7,9.0,1312.0,1357.0,430.0,208.6,1.28,0.7,159.0,61.0,7.0,51.8,Neon,9.7,17.0,52.9,1.05,152.1,240.2,1.0,Lotus,50.0,Reyna,6.7,12.0,50.0,1.06,148.6,227.7,1.0,Pearl,50.0,Clove,5.1,9.0,44.4,0.75,124.9,190.1,42.0,Pearl,67.0,Sentinel,46.7,7.8,1.33,234 / 225 / 65,Initiator,46.2,6.7,1.43,183 / 189 / 87,Duelist,56.4,22.17,1.24,673 / 651 / 131,Controller,47.1,8.8,1.26,222 / 292 / 147,Vandal,Assault Rifles,49.0,46.0,5.0,590.0,Phantom,Assault Rifles,44.0,51.0,4.0,300.0,Classic,Sidearms,41.0,57.0,2.0,87.0,Fracture,77.8,7.2,Bind,55.6,5.3,Pearl,54.5,6.5,Haven,50.0,6.6,Split,50.0,6.6,Abyss,43.8,7.9,Lotus,40.0,6.9
42,SSP GENETICZZ#BLEED,eu,Immortal 3,297.0,1640.0,350.0,37.0,20.0,153.5,1.26,39.0,62.2,23.0,72.5,26.0,654.0,519.0,168.0,231.5,1.58,0.8,72.0,34.0,2.0,52.1,Sova,5.4,9.0,55.6,1.15,142.1,208.5,21.0,Abyss,40.0,Cypher,2.7,5.0,80.0,1.33,141.4,207.9,27.0,Fracture,100.0,Reyna,1.9,4.0,50.0,1.57,192.7,296.9,61.0,Bind,50.0,Initiator,68.8,11.5,1.6,273 / 229 / 94,Sentinel,62.5,5.3,1.4,120 / 103 / 24,Controller,40.0,2.3,1.57,95 / 77 / 26,Duelist,62.5,5.3,1.73,166 / 110 / 24,Vandal,Assault Rifles,52.0,46.0,2.0,414.0,Ghost,Sidearms,48.0,50.0,1.0,77.0,Sheriff,Sidearms,67.0,31.0,2.0,50.0,Lotus,80.0,4.1,Haven,75.0,3.1,Bind,75.0,3.1,Fracture,71.4,5.2,Pearl,66.7,4.2,Abyss,42.9,3.4,Split,25.0,1.3
43,DNSKillers#LEB,eu,Immortal 3,315.0,1500.0,692.0,111.0,60.0,150.3,1.06,31.3,54.1,60.0,67.9,9.0,1834.0,1730.0,425.0,230.2,1.31,0.8,390.0,97.0,3.0,51.0,Jett,28.0,50.0,40.0,1.0,145.7,226.3,0.0,Split,47.0,Cypher,20.0,39.0,71.8,1.2,158.5,240.0,25.0,Pearl,83.0,Raze,3.5,6.0,83.3,1.1,156.6,244.8,10.0,Lotus,75.0,Duelist,45.0,27.32,1.2,"1,020 / 1,002 / 182",Sentinel,69.8,30.13,1.51,721 / 607 / 195,Initiator,0.0,0.3,1.02,34 / 51 / 18,Controller,60.0,3.2,1.27,59 / 70 / 30,Vandal,Assault Rifles,44.0,52.0,3.0,1048.0,Bulldog,Assault Rifles,41.0,55.0,4.0,189.0,Ghost,Sidearms,48.0,50.0,2.0,162.0,Pearl,76.9,10.3,Fracture,68.8,11.5,Haven,61.5,8.5,Lotus,52.6,10.9,Split,50.0,9.9,Abyss,37.5,6.1,Bind,37.5,6.9
44,sswwyyy#Free,eu,Immortal 3,215.0,2542.0,278.0,129.0,72.0,139.2,1.04,23.5,57.4,74.0,71.8,2.0,2056.0,1971.0,578.0,210.3,1.34,0.8,235.0,97.0,0.0,51.7,Jett,24.0,42.0,47.6,1.08,149.5,227.8,7.0,Bind,67.0,Clove,12.0,25.0,72.0,1.09,153.5,227.8,8.0,Lotus,83.0,Gekko,8.8,16.0,68.8,1.05,132.6,201.8,5.0,Bind,50.0,Controller,65.0,26.14,1.48,641 / 603 / 254,Sentinel,43.8,7.9,1.17,227 / 235 / 49,Initiator,73.9,17.5,1.31,325 / 324 / 100,Duelist,48.0,24.26,1.28,863 / 809 / 175,Vandal,Assault Rifles,34.0,63.0,3.0,1039.0,Phantom,Assault Rifles,24.0,72.0,4.0,253.0,Sheriff,Sidearms,52.0,48.0,0.0,133.0,Lotus,70.0,14.6,Abyss,66.7,12.6,Haven,63.2,12.7,Pearl,60.0,9.6,Bind,57.9,11.7,Fracture,46.7,7.8,Split,39.1,9.14
45,QAD str1keR#CSGO,eu,Immortal 3,329.0,1417.0,541.0,62.0,32.0,155.2,1.09,27.3,50.0,31.0,74.7,20.0,1037.0,955.0,366.0,233.8,1.47,0.8,126.0,37.0,2.0,49.2,Astra,5.6,12.0,50.0,1.12,142.1,212.9,24.0,Abyss,75.0,Raze,4.6,8.0,37.5,1.06,153.8,235.2,16.0,Fracture,50.0,Omen,3.1,6.0,16.7,0.93,147.0,234.4,6.0,Lotus,20.0,Sentinel,50.0,3.3,1.45,114 / 104 / 37,Duelist,50.0,12.11,1.42,439 / 370 / 88,Controller,46.2,12.14,1.54,405 / 389 / 196,Initiator,66.7,4.2,1.35,79 / 92 / 45,Vandal,Assault Rifles,39.0,58.0,4.0,650.0,Sheriff,Sidearms,59.0,40.0,2.0,92.0,Ghost,Sidearms,51.0,49.0,0.0,48.0,Split,83.3,5.1,Bind,62.5,5.2,Lotus,46.2,6.7,Pearl,44.4,4.5,Fracture,44.4,4.5,Abyss,42.9,3.4,Haven,40.0,4.6
46,cЦm galáctico#sigma,eu,Immortal 3,308.0,1555.0,378.0,92.0,50.0,155.5,1.09,34.3,68.5,63.0,70.3,9.0,1649.0,1517.0,426.0,241.7,1.37,0.8,337.0,80.0,7.0,53.3,Reyna,14.0,27.0,70.4,1.19,165.2,254.8,19.0,Bind,100.0,Jett,10.0,18.0,66.7,1.27,171.9,271.8,32.0,Abyss,80.0,Yoru,3.5,6.0,66.7,0.95,146.5,229.5,4.0,Haven,0.0,Duelist,66.2,47.24,1.38,"1,343 / 1,175 / 284",Initiator,50.0,3.3,1.11,71 / 95 / 34,Controller,100.0,8.0,1.52,128 / 133 / 74,Sentinel,71.4,5.2,1.24,107 / 114 / 34,Vandal,Assault Rifles,55.0,42.0,3.0,873.0,Phantom,Assault Rifles,45.0,49.0,6.0,165.0,Ghost,Sidearms,53.0,45.0,2.0,147.0,Pearl,84.6,11.2,Split,75.0,9.3,Bind,73.3,11.4,Fracture,71.4,10.4,Haven,69.2,9.4,Abyss,61.5,8.5,Lotus,41.7,5.7
47,Jim#2503,eu,Immortal 3,315.0,1491.0,469.0,58.0,29.0,154.4,1.23,30.0,56.9,33.0,73.8,23.0,1008.0,820.0,271.0,241.7,1.56,0.9,161.0,43.0,3.0,53.9,Cypher,5.5,11.0,63.6,1.22,128.8,201.6,9.0,Split,67.0,Jett,5.3,10.0,70.0,1.4,175.5,282.9,42.0,Lotus,100.0,Chamber,4.5,8.0,50.0,1.27,159.3,246.2,34.0,Fracture,50.0,Sentinel,57.1,12.8,1.5,358 / 279 / 60,Initiator,50.0,6.6,1.52,205 / 185 / 76,Controller,44.4,4.5,1.63,134 / 124 / 68,Duelist,68.8,11.5,1.63,311 / 232 / 67,Vandal,Assault Rifles,43.0,53.0,3.0,509.0,Phantom,Assault Rifles,43.0,56.0,2.0,71.0,Ghost,Sidearms,46.0,54.0,0.0,65.0,Pearl,75.0,6.2,Bind,71.4,5.2,Split,66.7,4.2,Lotus,60.0,6.4,Haven,57.1,4.3,Fracture,44.4,4.4,Abyss,36.4,4.7
48,benji#870,eu,Immortal 3,284.0,1743.0,510.0,61.0,31.0,150.3,1.06,20.6,49.2,30.0,71.2,5.0,1006.0,950.0,267.0,237.3,1.34,0.8,218.0,58.0,2.0,50.8,Yoru,6.7,13.0,23.1,0.96,141.7,231.9,10.0,Fracture,29.0,Jett,6.8,12.0,41.7,1.03,152.1,238.4,7.0,Pearl,67.0,Chamber,4.8,10.0,40.0,1.14,151.4,244.6,12.0,Lotus,25.0,Duelist,43.2,16.2,1.31,614 / 594 / 166,Sentinel,38.5,5.8,1.32,206 / 182 / 34,Initiator,66.7,4.2,1.36,95 / 89 / 26,Controller,100.0,5.0,1.55,91 / 85 / 41,Vandal,Assault Rifles,34.0,60.0,6.0,437.0,Operator,Sniper Rifles,8.0,90.0,2.0,124.0,Classic,Sidearms,36.0,61.0,2.0,59.0,Split,75.0,6.2,Pearl,62.5,5.3,Haven,57.1,4.3,Abyss,55.6,5.4,Fracture,44.4,4.5,Bind,40.0,4.5,Lotus,20.0,2.8
49,Fiend#0070,eu,Immortal 3,385.0,1074.0,364.0,120.0,63.0,167.4,1.29,29.3,69.2,83.0,75.7,31.0,2225.0,1723.0,535.0,253.6,1.6,0.9,333.0,104.0,9.0,55.8,Jett,22.0,45.0,71.1,1.24,170.2,258.3,28.0,Bind,77.0,Clove,9.0,18.0,72.2,1.43,188.3,292.4,42.0,Fracture,100.0,Reyna,8.6,15.0,66.7,1.33,170.6,260.1,30.0,Haven,100.0,Initiator,0.0,0.3,1.2,61 / 69 / 22,Duelist,69.1,47.21,1.54,"1,279 / 1,014 / 286",Controller,72.2,13.5,1.85,372 / 260 / 109,Sentinel,76.7,23.6,1.66,513 / 380 / 118,Vandal,Assault Rifles,41.0,55.0,3.0,1262.0,Sheriff,Sidearms,49.0,48.0,3.0,206.0,Ghost,Sidearms,46.0,52.0,2.0,158.0,Split,77.8,14.3,Lotus,75.0,12.4,Bind,75.0,15.5,Haven,75.0,12.4,Fracture,70.6,12.4,Abyss,60.0,9.6,Pearl,50.0,9.9
0,CcxYy#YuAnZ,ap,Radiant,654.0,86.0,105.0,101.0,47.0,193.0,1.65,28.5,75.2,76.0,77.2,73.0,1931.0,1172.0,454.0,289.0,2.03,1.0,247.0,102.0,8.0,59.9,Reyna,17.0,39.0,84.6,1.67,186.6,284.4,66.0,Split,100.0,Cypher,8.5,18.0,83.3,1.75,206.1,308.6,89.0,Haven,100.0,Jett,6.8,15.0,66.7,1.93,213.7,324.1,100.0,Lotus,100.0,Initiator,64.3,9.4,2.06,252 / 160 / 78,Duelist,80.0,48.9,2.16,"1,156 / 653 / 254",Sentinel,73.1,19.5,1.84,513 / 342 / 116,Controller,0.0,0.1,0.94,10 / 17 / 6,Vandal,Assault Rifles,39.0,51.0,10.0,1002.0,Guardian,Assault Rifles,47.0,48.0,6.0,389.0,Ghost,Sidearms,36.0,58.0,5.0,151.0,Split,93.3,14.1,Pearl,78.6,11.3,Abyss,76.9,10.1,Lotus,75.0,12.4,Fracture,69.2,9.3,Bind,68.8,11.3,Haven,64.3,9.4
0,FMG Vuubit#777,eu,Immortal 3,405.0,985.0,710.0,111.0,62.0,145.6,1.05,38.4,44.1,49.0,71.2,12.0,1819.0,1735.0,552.0,220.1,1.37,0.8,184.0,73.0,2.0,47.0,Tejo,43.0,78.0,42.3,1.09,148.6,223.9,17.0,Pearl,60.0,Breach,4.6,8.0,62.5,0.99,131.6,195.4,4.0,Fracture,67.0,Omen,4.1,7.0,57.1,0.77,116.4,179.1,29.0,Lotus,50.0,Sentinel,25.0,1.3,1.4,64 / 62 / 23,Initiator,44.0,40.51,1.4,"1,490 / 1,390 / 451",Duelist,20.0,1.4,1.31,102 / 88 / 13,Controller,63.6,7.4,1.17,163 / 195 / 65,Vandal,Assault Rifles,54.0,44.0,3.0,1264.0,Ghost,Sidearms,54.0,44.0,2.0,162.0,Sheriff,Sidearms,69.0,30.0,1.0,138.0,Pearl,55.6,10.8,Lotus,53.8,7.6,Haven,52.9,9.8,Bind,42.9,6.8,Fracture,41.2,7.1,Split,37.5,6.1,Abyss,25.0,4.12
1,Vitycleta#aroa,eu,Immortal 3,385.0,1073.0,622.0,73.0,42.0,155.9,1.19,37.1,53.4,39.0,75.5,23.0,1355.0,1136.0,520.0,241.0,1.65,0.8,175.0,58.0,3.0,50.5,Astra,8.5,13.0,53.8,1.21,150.6,234.6,22.0,Pearl,57.0,Omen,6.6,11.0,81.8,1.44,174.7,262.5,52.0,Lotus,75.0,Breach,4.1,7.0,42.9,1.1,144.0,227.7,9.0,Split,67.0,Initiator,47.4,9.1,1.52,296 / 294 / 151,Controller,57.6,19.13,1.84,677 / 525 / 290,Duelist,30.0,3.7,1.46,210 / 175 / 46,Sentinel,72.7,8.3,1.44,172 / 142 / 33,Vandal,Assault Rifles,51.0,46.0,3.0,750.0,Phantom,Assault Rifles,45.0,50.0,5.0,302.0,Sheriff,Sidearms,74.0,25.0,1.0,88.0,Haven,100.0,7.0,Lotus,87.5,7.0,Abyss,58.3,7.5,Split,50.0,6.6,Pearl,46.2,6.7,Bind,33.3,4.8,Fracture,22.2,2.7
2,drogon#luca,eu,Immortal 3,250.0,2086.0,674.0,217.0,125.0,131.5,0.94,30.8,50.2,109.0,69.8,6.0,3282.0,3504.0,1316.0,198.4,1.31,0.7,338.0,183.0,7.0,49.8,Tejo,29.0,51.0,51.0,0.93,131.4,194.8,5.0,Split,50.0,Sova,27.0,47.0,57.4,1.01,140.7,210.1,4.0,Haven,64.0,Fade,23.0,43.0,46.5,0.9,126.7,190.9,10.0,Pearl,67.0,Controller,43.3,13.16,1.37,466 / 524 / 251,Sentinel,62.5,10.6,1.33,258 / 258 / 84,Duelist,38.5,5.7,1.22,210 / 211 / 48,Initiator,51.3,81.74,1.31,"2,348 / 2,511 / 933",Vandal,Assault Rifles,42.0,54.0,3.0,1868.0,Sheriff,Sidearms,61.0,38.0,1.0,280.0,Ghost,Sidearms,49.0,49.0,2.0,269.0,Pearl,67.7,21.8,Haven,58.6,17.12,Lotus,48.5,16.16,Split,48.3,14.15,Bind,44.4,16.2,Abyss,43.3,13.17,Fracture,41.4,12.15
3,muenstre Soizig#bronx,eu,Immortal 1,69.0,7021.0,646.0,334.0,182.0,150.3,0.98,22.9,48.8,163.0,69.9,1.0,5406.0,5523.0,1459.0,228.5,1.24,0.8,1016.0,253.0,5.0,49.6,Raze,132.0,246.0,48.4,0.99,154.0,234.3,4.0,Haven,54.0,Reyna,24.0,43.0,58.1,0.94,140.3,214.6,7.0,Pearl,57.0,Sova,22.0,41.0,41.5,0.97,140.2,211.1,4.0,Abyss,41.0,Duelist,49.8,144.141,1.23,"4,716 / 4,801 / 1,195",Initiator,43.2,19.24,1.32,677 / 704 / 255,Sentinel,0.0,0.1,1.22,13 / 18 / 9,,,,,,Vandal,Assault Rifles,35.0,60.0,5.0,3248.0,Ghost,Sidearms,46.0,51.0,2.0,513.0,Sheriff,Sidearms,53.0,44.0,3.0,457.0,Pearl,56.1,23.18,Haven,53.6,30.24,Fracture,50.0,26.26,Split,48.9,23.23,Bind,45.5,20.24,Abyss,43.9,18.22,Lotus,43.4,23.29
4,EmoShrek#1103,eu,Immortal 3,281.0,1778.0,56.0,61.0,35.0,181.8,1.42,35.8,60.7,37.0,76.0,44.0,1359.0,957.0,264.0,279.7,1.7,1.0,170.0,39.0,4.0,52.5,Jett,10.0,18.0,61.1,1.51,191.0,293.7,56.0,Split,70.0,Reyna,10.0,17.0,70.6,1.71,196.8,304.6,66.0,Abyss,75.0,Clove,6.8,12.0,58.3,1.12,173.2,264.2,16.0,Bind,100.0,Duelist,60.0,24.16,1.79,941 / 607 / 144,Sentinel,66.7,6.3,1.6,171 / 129 / 35,Controller,58.3,7.4,1.5,247 / 221 / 85,,,,,,Vandal,Assault Rifles,49.0,47.0,4.0,879.0,Sheriff,Sidearms,46.0,52.0,2.0,199.0,Phantom,Assault Rifles,44.0,50.0,6.0,144.0,Bind,77.8,7.2,Abyss,66.7,4.2,Pearl,62.5,5.2,Split,61.5,8.5,Haven,60.0,6.4,Lotus,50.0,4.4,Fracture,42.9,3.4
5,i hate the rain#kenzo,eu,Immortal 3,280.0,1788.0,292.0,104.0,57.0,139.0,0.99,26.7,53.8,56.0,71.6,5.0,1584.0,1594.0,574.0,207.3,1.35,0.7,210.0,73.0,1.0,51.5,Killjoy,7.4,12.0,58.3,1.05,156.0,222.5,23.0,Pearl,60.0,Yoru,5.4,10.0,20.0,0.98,139.4,221.4,8.0,Bind,20.0,Vyse,5.3,10.0,50.0,1.19,148.9,221.7,21.0,Abyss,50.0,Duelist,50.0,13.13,1.21,443 / 437 / 86,Initiator,50.0,11.1,1.44,283 / 315 / 171,Sentinel,55.6,20.15,1.33,576 / 553 / 161,Controller,60.0,12.8,1.52,282 / 289 / 156,Vandal,Assault Rifles,39.0,57.0,4.0,1003.0,Sheriff,Sidearms,54.0,46.0,0.0,121.0,Phantom,Assault Rifles,35.0,61.0,4.0,96.0,Pearl,62.5,10.4,Abyss,60.0,12.8,Haven,56.2,9.7,Fracture,54.5,6.5,Split,50.0,6.6,Bind,50.0,7.7,Lotus,40.0,6.9
6,DMN AleeXFdZ#V V,eu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Manolyaa#777,eu,Immortal 3,316.0,1489.0,55.0,264.0,140.0,173.9,1.3,38.2,65.9,174.0,72.5,34.0,5219.0,4012.0,919.0,267.6,1.53,1.0,819.0,199.0,16.0,55.0,Jett,76.0,144.0,66.0,1.37,179.5,274.7,42.0,Split,71.0,Clove,20.0,39.0,69.2,1.13,172.8,268.9,13.0,Lotus,73.0,Iso,14.0,28.0,60.7,1.26,174.3,268.3,33.0,Fracture,80.0,Initiator,64.7,11.6,1.56,312 / 262 / 96,Duelist,65.5,114.59,1.54,"3,503 / 2,590 / 488",Sentinel,62.5,20.12,1.54,593 / 447 / 95,Controller,70.7,29.12,1.47,811 / 713 / 240,Vandal,Assault Rifles,53.0,44.0,3.0,2755.0,Operator,Sniper Rifles,9.0,89.0,3.0,417.0,Ghost,Sidearms,54.0,44.0,2.0,415.0,Abyss,70.3,26.11,Split,70.0,28.12,Pearl,65.0,26.14,Fracture,65.0,26.14,Lotus,64.9,24.13,Haven,63.6,21.11,Bind,62.2,23.14
8,wWwWw#1963,eu,Immortal 3,276.0,1826.0,131.0,72.0,40.0,148.3,1.06,31.6,45.8,33.0,71.2,7.0,1215.0,1148.0,352.0,227.4,1.36,0.8,207.0,53.0,5.0,49.5,Jett,8.9,16.0,43.8,1.24,178.4,273.8,35.0,Abyss,67.0,Neon,4.1,8.0,37.5,1.14,170.2,258.0,15.0,Fracture,33.0,Cypher,3.6,6.0,83.3,1.37,163.4,246.7,34.0,Abyss,100.0,Sentinel,56.3,9.6,1.31,253 / 244 / 66,Initiator,28.6,4.1,1.34,221 / 233 / 92,Controller,71.4,5.2,1.62,109 / 108 / 66,Duelist,42.9,15.2,1.35,632 / 563 / 128,Vandal,Assault Rifles,49.0,47.0,3.0,590.0,Operator,Sniper Rifles,19.0,78.0,3.0,137.0,Ghost,Sidearms,52.0,48.0,0.0,86.0,Split,75.0,6.2,Bind,54.5,6.5,Abyss,50.0,5.5,Haven,50.0,5.5,Lotus,44.4,4.5,Fracture,33.3,4.7,Pearl,25.0,3.9
